N,P,K,temperature,humidity,ph,rainfall,main_crop,interm_crop,inter_land_cover(%),land_sustainability(%)
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,millet,25,12
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,sesame,20,10
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,millet,25,12
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,sesame,20,10
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,millet,25,12
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,sesame,20,10
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,millet,25,12
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,sesame,20,10
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,millet,25,12
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,sesame,20,10
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,millet,25,12
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,sesame,20,10
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,millet,25,12
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,sesame,20,10
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,millet,25,12
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,sesame,20,10
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,millet,25,12
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,sesame,20,10
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,millet,25,12
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,sesame,20,10
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,millet,25,12
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,sesame,20,10
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,millet,25,12
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,sesame,20,10
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,millet,25,12
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,sesame,20,10
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,millet,25,12
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,sesame,20,10
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,millet,25,12
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,sesame,20,10
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,millet,25,12
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,sesame,20,10
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,millet,25,12
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,sesame,20,10
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,millet,25,12
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,sesame,20,10
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,millet,25,12
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,sesame,20,10
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,millet,25,12
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,sesame,20,10
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,millet,25,12
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,sesame,20,10
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,millet,25,12
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,sesame,20,10
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,millet,25,12
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,sesame,20,10
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,maize,20,9
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,sorghum,25,12
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,sesame,30,15
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,maize,20,9
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,sorghum,25,12
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,sesame,30,15
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,maize,20,9
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,sorghum,25,12
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,sesame,30,15
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,maize,20,9
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,sorghum,25,12
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,sesame,30,15
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,maize,20,9
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,sorghum,25,12
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,sesame,30,15
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,maize,20,9
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,sorghum,25,12
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,sesame,30,15
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,maize,20,9
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,sorghum,25,12
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,sesame,30,15
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,maize,20,9
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,sorghum,25,12
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,sesame,30,15
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,maize,20,9
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,sorghum,25,12
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,sesame,30,15
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,maize,20,9
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,sorghum,25,12
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,sesame,30,15
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,maize,20,9
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,sorghum,25,12
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,sesame,30,15
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,maize,20,9
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,sorghum,25,12
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,sesame,30,15
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,maize,20,9
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,sorghum,25,12
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,sesame,30,15
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,maize,20,9
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,sorghum,25,12
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean,sesame,30,15
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,maize,20,9
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,sorghum,25,12
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,sesame,30,15
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,maize,20,9
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,sorghum,25,12
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,sesame,30,15
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,maize,20,9
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,sorghum,25,12
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,sesame,30,15
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,maize,20,9
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,sorghum,25,12
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,sesame,30,15
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,maize,20,9
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,sorghum,25,12
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,sesame,30,15
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,maize,20,9
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,sorghum,25,12
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,sesame,30,15
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,maize,20,9
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,sorghum,25,12
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,sesame,30,15
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,maize,20,9
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,sorghum,25,12
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,sesame,30,15
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,maize,20,9
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,sorghum,25,12
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,sesame,30,15
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,maize,20,9
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,sorghum,25,12
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,sesame,30,15
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,maize,20,9
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,sorghum,25,12
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,sesame,30,15
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,maize,20,9
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,sorghum,25,12
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,sesame,30,15
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,maize,20,9
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,sorghum,25,12
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,sesame,30,15
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,maize,20,9
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,sorghum,25,12
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,sesame,30,15
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,maize,20,9
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,sorghum,25,12
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,sesame,30,15
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,maize,20,9
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,sorghum,25,12
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,sesame,30,15
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,maize,20,9
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,sorghum,25,12
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,sesame,30,15
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,maize,20,9
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,sorghum,25,12
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,sesame,30,15
29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,maize,20,9
29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,sorghum,25,12
29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,sesame,30,15
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,maize,20,9
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,sorghum,25,12
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,sesame,30,15
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,maize,20,9
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,sorghum,25,12
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,sesame,30,15
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,maize,20,9
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,sorghum,25,12
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,sesame,30,15
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean,maize,20,9
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean,sorghum,25,12
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean,sesame,30,15
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean,maize,20,9
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean,sorghum,25,12
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean,sesame,30,15
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean,maize,20,9
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean,sorghum,25,12
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean,sesame,30,15
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,maize,20,9
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,sorghum,25,12
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,sesame,30,15
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean,maize,20,9
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean,sorghum,25,12
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean,sesame,30,15
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,maize,20,9
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,sorghum,25,12
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,sesame,30,15
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,maize,20,9
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,sorghum,25,12
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,sesame,30,15
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,maize,20,9
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,sorghum,25,12
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,sesame,30,15
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,maize,20,9
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,sorghum,25,12
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,sesame,30,15
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,maize,20,9
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,sorghum,25,12
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,sesame,30,15
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,maize,20,9
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,sorghum,25,12
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,sesame,30,15
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,maize,20,9
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,sorghum,25,12
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,sesame,30,15
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,maize,20,9
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,sorghum,25,12
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,sesame,30,15
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,maize,20,9
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,sorghum,25,12
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,sesame,30,15
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,maize,20,9
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,sorghum,25,12
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,sesame,30,15
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,maize,20,9
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,sorghum,25,12
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,sesame,30,15
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,maize,20,9
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,sorghum,25,12
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,sesame,30,15
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,maize,20,9
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,sorghum,25,12
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,sesame,30,15
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,maize,20,9
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,sorghum,25,12
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,sesame,30,15
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,maize,20,9
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,sorghum,25,12
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,sesame,30,15
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,maize,20,9
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,sorghum,25,12
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,sesame,30,15
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,maize,20,9
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,sorghum,25,12
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,sesame,30,15
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,maize,20,9
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,sorghum,25,12
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,sesame,30,15
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,maize,20,9
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,sorghum,25,12
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,sesame,30,15
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,maize,20,9
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,sorghum,25,12
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,sesame,30,15
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,maize,20,9
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,sorghum,25,12
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,sesame,30,15
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,maize,20,9
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,sorghum,25,12
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,sesame,30,15
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,maize,20,9
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,sorghum,25,12
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,sesame,30,15
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,maize,20,9
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,sorghum,25,12
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,sesame,30,15
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,maize,20,9
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,sorghum,25,12
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,sesame,30,15
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,maize,20,9
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,sorghum,25,12
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,sesame,30,15
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,maize,20,9
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,sorghum,25,12
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,sesame,30,15
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,maize,20,9
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,sorghum,25,12
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,sesame,30,15
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,maize,20,9
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,sorghum,25,12
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,sesame,30,15
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,maize,20,9
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,sorghum,25,12
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,sesame,30,15
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,maize,20,9
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,sorghum,25,12
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,sesame,30,15
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,maize,20,9
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,sorghum,25,12
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,sesame,30,15
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,maize,20,9
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,sorghum,25,12
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,sesame,30,15
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,maize,20,9
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,sorghum,25,12
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,sesame,30,15
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,maize,20,9
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,sorghum,25,12
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,sesame,30,15
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,maize,20,9
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,sorghum,25,12
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,sesame,30,15
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,maize,20,9
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,sorghum,25,12
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,sesame,30,15
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,maize,20,9
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,sorghum,25,12
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,sesame,30,15
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,maize,20,9
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,sorghum,25,12
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,sesame,30,15
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,maize,20,9
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,sorghum,25,12
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,sesame,30,15
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,maize,20,9
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,sorghum,25,12
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,sesame,30,15
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,maize,20,9
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,sorghum,25,12
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,sesame,30,15
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,maize,20,9
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,sorghum,25,12
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,sesame,30,15
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,maize,20,9
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,sorghum,25,12
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,sesame,30,15
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,maize,20,9
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,sorghum,25,12
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,sesame,30,15
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,maize,20,9
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,sorghum,25,12
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,sesame,30,15
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,maize,20,9
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,sorghum,25,12
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,sesame,30,15
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,maize,20,9
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,sorghum,25,12
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,sesame,30,15
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,maize,20,9
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,sorghum,25,12
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,sesame,30,15
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,maize,20,9
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,sorghum,25,12
